34	-2.888	0.944	1.875	0.663	-0.540	-0.918	2.320	-2.222	2.055	-1.423	1.405	2.542	1.902	1.618	-2.172	2.140	0.809	0.603	2.433	0.717	0.921	1.770	0.172	0.541	-1.636	-0.568	-0.540	2.392	2.003	1.608	0.133	-0.120	2.005	1.371	1.650	-1.681	-1.176	0.744	1.171	1.539	-2.247	1.783
35	-0.519	0.139	0.671	0.245	-0.585	0.006	0.425	-0.480	0.021	-0.080	-0.075	-0.988	0.043	-1.774	-0.154	-0.247	0.396	0.492	0.153	-0.868	-0.516	-0.458	-0.377	-1.181	0.025	0.216	-0.290	-0.297	-0.576	0.717	0.008	-0.699	-0.655	-0.905	-1.023	-0.651	-0.337	-1.339	-0.896	-1.031	-0.619	0.307
36	-0.213	-0.271	0.732	0.359	0.125	0.715	0.866	-0.649	0.055	-0.048	0.570	0.049	0.043	-0.655	-0.307	-1.187	0.572	-0.723	1.153	0.009	0.231	0.848	0.589	0.211	0.599	0.665	0.462	-0.596	-0.801	0.769	0.103	-0.461	0.250	0.336	1.194	0.115	0.279	-0.909	-0.318	0.062	0.885	0.307
37	-0.269	0.139	-1.433	0.152	0.009	-0.203	0.179	0.129	-0.259	0.134	1.094	-1.915	-0.990	-0.134	1.013	-1.505	-0.746	0.271	-0.026	1.011	0.231	-0.596	-1.647	-0.246	-0.182	-1.034	-0.614	-0.297	-0.959	0.717	0.008	-1.146	-0.177	0.299	0.562	-0.255	0.057	-0.810	0.156	-0.598	-0.836	0.307
38	0.929	-1.314	-1.198	1.441	-0.188	2.204	-0.304	2.411	-1.057	0.267	1.190	0.104	0.133	-0.134	-0.524	1.305	0.572	-0.135	0.194	0.408	0.184	-1.114	-0.564	0.107	0.079	0.405	-1.484	1.094	0.702	-0.969	0.992	0.781	0.586	-0.359	1.089	1.644	1.200	0.320	1.441	1.539	-0.348	0.307
39	0.384	-1.215	-1.313	-2.344	-0.074	0.030	-1.288	-0.074	-1.855	-1.317	-1.005	-0.197	1.902	0.824	-1.482	1.431	-0.071	1.429	-1.903	0.142	0.805	-0.471	-1.235	0.428	0.643	-0.440	-0.681	0.930	-0.960	-0.538	-0.823	-2.157	-1.514	0.898	0.290	0.229	0.621	-0.469	-0.241	0.678	1.378	-1.202
40	0.087	0.070	-0.209	1.148	1.578	0.895	-1.503	2.130	0.876	1.357	-0.075	-2.766	-1.648	0.055	2.219	-2.248	-3.130	1.476	-1.197	0.042	-1.194	0.338	1.524	-2.362	-2.005	-1.998	-0.018	1.478	2.841	-0.190	1.681	0.270	2.719	0.527	0.635	0.844	0.745	1.282	1.126	1.539	1.907	-2.582
41	-1.155	0.010	-0.095	-0.253	-0.368	-0.476	-0.164	0.288	-1.197	0.886	-0.103	-0.503	-0.772	-1.033	-0.188	-0.573	-0.154	0.054	0.260	-0.588	-0.459	-0.481	-0.256	-0.672	-0.395	-0.568	-0.614	-0.640	-0.576	-0.688	0.266	0.310	-0.032	-0.641	-0.343	-1.225	0.246	-0.822	-1.176	-1.314	0.395	-0.965
42	-0.130	0.139	0.510	0.132	1.128	-0.341	-0.304	0.250	0.808	-1.193	-1.047	1.070	1.353	0.114	-0.718	0.686	-0.144	0.201	-0.264	-0.163	0.921	0.123	1.704	1.678	0.624	0.216	-0.290	-0.596	0.675	-0.278	-1.146	1.249	-0.207	-0.450	-0.283	-0.244	-0.295	-0.721	0.333	0.434	1.265	-0.729
43	-0.079	2.947	2.127	2.273	1.775	1.546	1.532	1.265	1.546	2.712	1.080	0.180	-0.133	0.322	1.875	0.089	-0.133	-0.177	0.410	0.363	-0.716	1.760	2.081	0.985	0.656	0.231	1.230	2.289	1.795	-0.667	2.512	1.475	1.852	0.149	-2.519	0.929	0.346	0.113	-0.171	0.166	0.704	1.038
44	-0.060	1.049	2.013	-0.243	0.563	-0.577	0.743	-0.571	1.769	-0.198	0.626	-1.467	0.043	-1.064	1.268	-1.789	-0.113	-1.242	0.885	-0.511	0.190	1.139	0.497	0.004	0.846	0.216	1.069	-0.934	-0.643	0.717	-1.094	-1.685	0.842	0.542	0.703	0.087	0.517	-1.362	1.091	0.316	1.380	0.307
45	1.691	-1.314	-0.250	-0.035	-0.478	2.245	-1.441	0.250	-0.081	-1.668	-0.797	0.216	1.353	0.167	0.525	-0.412	0.455	-0.895	-0.508	0.090	1.837	-0.500	0.585	0.156	2.120	2.061	-1.312	-1.914	-1.587	2.086	-0.969	-0.990	-0.603	0.901	1.650	1.810	1.977	1.947	-0.600	1.539	0.448	1.038
46	-1.523	1.377	0.304	0.152	-0.602	-0.476	1.502	-1.113	-0.087	1.126	0.292	-0.711	-1.249	-0.897	0.167	-0.424	-0.154	0.201	0.541	-0.073	-0.953	-0.184	-0.129	1.204	-0.221	-0.409	0.700	0.613	0.075	-0.688	0.493	-0.531	-0.030	-0.398	-1.466	-0.807	-0.587	-0.466	-1.176	-1.674	-0.836	-0.965
47	-0.519	-0.487	-0.490	0.415	0.082	-0.276	0.338	1.358	-1.169	1.074	0.079	-0.956	-1.307	-1.430	-0.761	-1.072	-0.792	-0.572	-0.413	-0.562	0.525	-1.102	-0.110	-0.376	0.422	-1.034	-0.029	0.225	0.379	-0.688	0.772	0.204	0.121	0.064	-0.031	-0.130	-0.386	1.282	-1.238	-0.804	-0.348	-0.575
48	0.713	-0.523	-0.076	0.751	-0.579	0.742	-0.304	1.231	-0.124	-0.046	-0.516	0.774	0.455	0.114	-0.903	-0.105	0.109	0.416	-1.098	0.830	-0.064	-0.328	-0.853	0.107	0.829	-0.409	-1.595	-0.254	-0.798	0.327	-0.296	-0.849	1.275	-0.952	-0.464	0.700	1.323	-0.449	1.664	0.633	0.061	1.173
49	-0.035	0.383	2.736	2.822	0.757	2.131	1.194	0.419	1.856	-1.165	2.047	-2.357	-2.057	-2.165	1.156	2.044	-0.146	-0.950	2.825	-0.094	1.144	2.044	2.071	0.843	1.362	1.602	-0.245	0.291	0.843	0.769	-0.758	0.571	1.978	1.768	1.650	-0.752	0.532	0.746	1.664	1.112	1.150	0.701
50	-0.444	-0.089	-1.011	-0.895	-0.815	0.510	-0.709	-0.123	-0.081	-1.245	-1.047	0.044	0.940	-0.441	-1.110	-0.262	0.109	0.345	-0.672	-0.731	-0.183	-0.320	-0.066	-1.298	0.446	-0.409	-0.378	-0.957	-0.959	-0.394	-1.112	0.243	-0.655	-1.160	-0.481	-0.807	0.546	-0.329	-1.176	-0.410	-0.025	0.307
51	-1.211	0.989	1.231	-0.200	1.242	-0.595	0.179	-0.649	0.933	0.455	0.573	-0.402	-1.249	-0.897	2.142	-0.740	0.231	1.002	0.013	0.197	-1.559	0.410	0.044	0.153	-0.016	-0.884	0.953	0.528	0.075	-0.578	0.684	1.369	1.275	-1.793	-0.121	0.087	0.211	0.082	-0.622	-1.100	0.885	-0.524
52	0.873	-1.503	-1.463	-0.629	1.634	-0.450	-1.814	2.012	-0.097	-0.198	-1.339	-0.918	-1.427	1.673	-1.296	-0.434	-1.438	-2.264	-0.116	-2.429	0.703	0.518	-0.201	-0.989	0.845	0.053	-1.639	-0.339	-1.786	0.587	-0.825	0.412	-0.830	0.492	0.897	0.391	0.092	1.520	0.304	0.717	1.872	-1.826
53	0.077	-1.503	-0.602	0.546	0.478	0.343	-0.277	1.073	0.021	-1.245	-0.315	0.049	-0.088	0.867	0.167	-0.298	-0.071	-0.694	-0.264	-0.073	0.321	0.734	0.423	-0.603	0.830	0.665	-0.806	0.510	0.075	-0.477	0.310	0.502	-0.032	0.668	0.115	0.115	-0.819	0.273	0.555	1.112	0.745	-1.202
54	-0.213	-0.960	-0.420	0.205	-0.239	0.005	-1.200	-0.123	-0.478	0.031	-0.549	0.872	-0.180	1.366	-0.154	-0.478	0.109	1.663	-0.690	1.068	-0.740	-0.937	-1.209	-1.181	-1.301	-0.409	-0.290	0.853	0.667	-0.830	-0.098	0.395	0.995	-1.876	-0.512	-0.341	-0.796	-1.031	1.000	-0.190	-0.889	-0.296
55	0.313	3.142	0.237	1.393	0.585	-0.081	1.016	0.770	1.292	2.348	-0.276	-0.369	-0.411	-0.196	1.551	-0.217	-1.520	-0.549	1.021	-0.437	-0.161	-0.207	1.358	-2.516	0.879	-1.751	2.438	1.710	1.324	-0.894	1.919	1.297	-0.198	-1.006	-0.936	-1.381	0.909	-0.371	-2.105	-0.192	1.194	-0.056
56	0.055	-0.870	2.004	1.512	-0.801	-0.773	-1.814	-0.181	1.857	-0.118	-0.549	2.542	1.902	1.912	-1.833	1.458	0.189	-0.063	-0.591	2.313	-2.739	1.037	-0.393	-1.915	-1.154	-0.861	-1.209	-0.640	1.845	0.286	-0.551	0.266	1.978	-0.450	-0.696	-1.127	-0.967	-1.846	1.376	-0.481	-0.938	-0.056
57	1.691	-1.215	0.078	1.441	0.430	1.754	0.105	2.313	-0.153	0.115	-0.657	-0.087	-0.547	-0.261	-1.833	-0.647	-1.743	-0.107	-0.093	-0.534	0.972	0.914	1.311	1.371	1.268	-1.180	-0.270	-1.351	0.299	-0.728	0.103	1.122	0.025	0.753	0.175	0.566	-0.628	0.468	0.276	0.314	1.497	0.307
58	-1.875	1.685	0.658	-0.402	-0.026	-0.800	0.665	-0.388	1.303	1.422	0.383	-0.147	-0.756	-2.038	-0.114	-0.910	-0.195	2.158	0.839	0.231	-0.794	-0.813	-0.334	-0.603	-1.361	-0.293	0.617	0.561	-0.133	-0.980	0.068	0.092	0.676	-0.784	-1.788	-0.154	0.863	-1.134	-1.994	-2.508	-0.934	-1.455
59	-0.722	0.856	1.008	-0.232	1.155	-0.296	0.231	0.555	0.797	-0.080	0.573	-1.494	0.043	-0.475	1.029	0.686	-0.454	-0.936	2.324	0.477	-0.266	0.051	0.227	-0.509	0.025	0.053	-0.183	0.235	0.125	-0.024	0.459	0.789	0.995	0.264	0.699	0.424	0.302	-0.271	0.800	0.380	1.155	0.307
60	0.294	-0.523	-0.454	0.837	1.377	-0.403	-2.251	0.538	-2.285	0.235	-0.580	-0.990	-1.461	0.585	-0.524	-1.736	-1.743	-0.020	-1.438	-0.657	-0.950	-1.909	0.115	1.020	-0.315	-1.180	0.064	0.511	-0.643	0.422	0.849	-0.324	1.248	-0.705	0.290	-0.557	-0.548	0.146	-1.193	-1.084	0.255	0.307
61	1.136	-1.781	-1.265	-0.038	-0.993	0.106	-1.821	1.073	-1.319	-1.245	-1.138	1.034	1.353	1.828	-0.603	-0.087	0.192	-0.895	-1.903	-0.978	1.375	-1.071	0.168	0.781	1.603	0.665	-1.531	-1.914	-1.101	-0.252	-1.719	-0.433	-1.420	-2.042	1.218	-0.708	-1.763	-1.094	-1.343	-0.942	0.885	-0.965
62	-0.269	0.139	-1.198	-1.277	-0.815	-0.203	-1.234	-0.123	-0.389	-0.080	-0.037	-0.503	0.043	-0.730	-0.362	0.207	0.231	-0.723	0.076	-0.904	0.358	0.173	0.463	-0.038	0.386	0.851	-0.378	-0.884	-1.144	0.717	-0.225	-0.996	-1.235	-0.156	-0.380	-0.225	-0.534	-0.020	-1.206	-0.129	0.343	-0.965
63	0.359	-0.650	-1.000	-0.048	0.223	0.715	-1.282	-0.495	-0.511	0.880	-0.304	-1.540	-0.081	-1.021	-0.242	-0.740	-1.151	0.492	-0.242	0.564	-0.329	-0.400	-0.780	-1.885	-0.372	-0.568	-1.722	-0.027	-1.438	-0.459	-0.225	-0.033	-0.446	-1.579	0.344	-0.890	0.672	0.222	-0.648	-0.971	0.231	0.307
64	0.349	1.398	-0.132	1.631	1.590	-0.669	1.432	-0.502	-0.118	1.204	1.012	0.774	-0.096	1.512	-0.560	-1.111	-0.043	1.272	0.323	2.040	0.753	0.167	-0.182	2.016	-0.766	-0.568	1.363	0.586	0.544	1.036	1.531	1.375	1.626	1.413	-0.852	1.906	1.323	-0.921	1.972	0.419	0.117	1.783
65	1.235	-1.314	-1.000	-0.488	-1.105	2.245	0.832	-0.413	0.247	-1.668	0.023	-0.918	0.800	0.709	1.351	2.334	-0.144	0.594	1.032	0.308	0.191	-0.506	-1.064	-0.406	1.295	-0.708	-1.427	-0.625	0.986	0.755	-0.676	0.450	1.528	0.454	1.298	0.356	0.592	1.947	1.664	0.995	-0.637	0.307
66	-1.471	0.467	0.510	-0.232	0.243	-0.476	-0.138	-0.564	-0.223	1.010	-0.568	-0.002	-1.249	-0.299	0.328	-0.424	0.140	-0.211	0.541	0.042	0.326	0.392	0.413	-0.043	0.245	-0.409	0.744	-0.577	0.075	-0.518	1.092	-0.467	0.121	-0.641	-0.525	-0.557	-0.157	-0.300	-1.176	-1.444	0.703	-0.965
67	-0.444	-0.714	-0.456	-1.795	0.219	-0.918	-0.891	-1.091	-0.154	-0.162	-2.040	0.812	0.996	0.960	-1.833	0.267	1.080	-0.591	-0.575	2.015	0.253	-0.143	0.639	0.472	0.454	0.053	-0.029	0.015	-0.626	0.088	-1.665	0.754	-1.960	0.633	0.784	-0.393	-0.128	1.367	0.638	-0.355	0.601	-0.362
68	1.691	-0.508	-0.065	3.042	-1.779	2.204	0.153	-1.011	-0.711	1.095	-0.103	2.542	1.902	2.173	-0.938	-0.041	1.711	-0.164	-0.681	-0.553	-0.301	-1.405	-1.772	0.570	1.072	0.934	-0.458	2.554	2.172	-1.815	0.237	0.130	1.557	-1.249	0.773	1.567	0.352	0.666	0.270	0.995	-1.791	1.173
69	-0.290	0.889	1.138	-0.253	0.776	0.205	1.493	0.210	0.959	0.248	0.783	-0.711	-0.259	-0.643	-0.183	0.443	-0.397	-0.815	-0.254	0.287	-0.289	1.139	-0.008	0.321	0.822	-0.089	1.046	0.413	0.826	0.829	0.068	0.743	-0.504	1.170	-0.086	1.567	0.170	1.148	0.082	0.717	0.117	0.307
70	-0.469	-0.373	-0.048	-1.878	-0.217	-1.068	0.651	-1.811	-0.223	0.134	-0.255	-1.293	-0.956	0.167	-0.210	-1.416	-1.084	0.537	-0.184	-0.244	-1.435	-0.163	-0.970	-1.078	-0.928	-1.721	-0.251	0.312	-0.406	-0.688	-0.253	-1.457	-0.032	0.477	-0.614	-0.225	0.605	0.236	0.002	0.419	-0.417	-0.965
71	1.691	0.231	1.255	1.651	-1.870	1.307	0.490	1.486	1.016	-1.509	1.218	0.790	1.112	2.046	1.060	2.140	2.052	0.632	-0.097	-0.076	0.973	0.777	-0.589	-0.332	0.684	0.665	0.474	0.545	1.428	1.442	-1.098	-1.207	-0.784	1.768	-0.420	0.122	0.046	0.616	0.627	-0.065	0.053	1.421
72	0.873	-1.781	-0.207	0.132	0.239	-1.601	-1.282	-0.303	-0.105	-1.263	-0.040	-0.002	0.291	0.765	-0.732	1.202	1.104	-0.723	-0.341	1.235	0.603	-1.034	-1.773	0.793	0.846	0.216	-0.399	0.067	-0.801	1.245	-0.680	1.836	-0.504	-0.430	0.534	1.181	0.093	0.308	-0.234	0.633	-0.113	0.307
73	-0.923	1.004	-0.482	0.706	0.625	0.257	0.691	-0.988	0.567	1.830	-0.304	0.533	-2.231	-0.872	-0.019	-1.266	1.344	0.101	0.810	-0.260	-0.903	-0.200	-1.404	-0.906	-0.977	-1.034	-1.165	-0.524	-0.023	-1.244	1.239	0.099	-0.207	-0.280	-1.008	-0.052	-0.892	-1.134	-1.983	-1.557	-1.446	-0.755
