10040009	2	20	4	5	4	4	3	3	1	2	1	2	1	2	2	4	1	5	3	3	5	2	3	3	3	4	5	3	4	5	3	2	2	3	2	1	2	4	4	3	3	5	2	3	3	2	2	1	3	3	5	3	2	3	3	2	2	4	4	5	4	5	5	5	1	4	5	3	5	4	4	4	1	2	2	2	2	4	3	5	5	4	3	3	3	3	5	5	3	3	2	2	1	1	5	1	5	3	5	5	5	4	5	5	4	5	3	2	2	1	1	2	5	2	3	5	3	4	4	5	3	2	3	4	3	5	3	3	4	3	1	2	2	3	5	3	2	1	3	3	5	3	3	5	3	2	2	2	3	3	2	2	3	3	3	5	4	5	5	5	3	2	2	3	4	3	2	3	5	5	5	5	5	3	3	3	4	3	5	5	5	3	5	3	3	4	3	5	3	2	3	4	5	5	5	5	1	5	2	2	2	3	2	3	3	1
10040010	2	27	5	5	4	4	5	2	3	1	2	1	1	3	1	2	3	4	2	1	3	4	2	3	2	3	3	1	1	2	3	4	1	5	1	1	1	3	1	4	2	5	2	1	1	1	1	2	3	3	4	5	1	3	3	5	2	3	3	2	3	3	3	3	4	3	3	4	4	4	1	3	4	3	4	3	3	3	3	5	5	3	3	2	2	2	3	5	3	5	2	1	1	2	5	2	4	2	4	3	3	3	5	4	4	4	1	1	2	2	2	2	1	2	2	4	3	3	4	5	3	3	5	4	3	4	3	2	4	1	2	3	1	1	3	2	1	1	1	5	2	3	3	1	3	2	3	2	4	4	3	5	3	1	4	3	3	4	2	3	1	1	1	4	4	4	3	3	5	5	3	3	4	3	3	3	5	3	3	4	4	4	4	5	3	5	3	5	3	4	3	4	4	5	5	4	2	4	1	2	3	2	2	2	2	1
10040011	2	29	5	5	5	5	5	1	1	5	1	1	1	1	1	5	1	4	1	1	1	1	1	1	3	5	3	1	1	1	5	5	5	2	1	5	5	5	1	5	5	5	5	5	5	5	1	1	5	1	5	1	1	5	5	1	5	5	3	5	5	5	5	5	1	5	5	5	5	4	1	1	3	5	5	5	5	1	1	5	5	5	5	1	5	5	1	1	5	1	5	5	5	5	1	5	5	5	5	5	1	1	5	5	5	5	3	5	5	5	5	5	5	1	3	5	1	5	5	5	5	5	1	5	5	5	5	5	1	5	4	1	5	5	5	3	1	1	1	5	5	5	5	1	5	5	5	5	5	5	1	1	1	5	1	5	5	5	1	5	1	1	1	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	5	5	1	5	5	5	5	5	5	5	5	5	1	5	1	1	1	5	5	5	5	1
10040012	2	30	2	5	4	4	3	2	2	1	2	2	4	3	2	3	3	2	2	2	2	2	2	1	2	2	2	2	2	2	4	2	1	3	2	2	1	3	2	3	4	4	2	4	1	2	3	2	4	2	2	3	3	2	3	3	3	3	3	4	3	2	4	4	2	3	4	3	3	4	3	3	2	2	2	1	2	3	2	3	4	4	5	4	4	4	2	3	3	3	2	2	2	3	2	3	4	4	5	3	2	2	4	3	5	4	2	4	2	2	4	4	3	2	2	2	4	4	5	5	3	4	2	2	4	3	2	3	1	4	2	2	2	2	4	1	2	2	2	2	2	2	2	2	1	4	4	4	3	4	2	2	2	2	4	2	2	1	3	2	2	2	1	4	4	4	3	4	5	4	4	4	4	3	4	3	3	4	4	5	4	4	5	3	4	3	3	4	3	3	4	4	4	4	3	4	2	4	2	2	2	2	4	3	3	1
10040013	2	17	4	3	4	4	5	2	3	1	2	1	1	3	3	5	3	5	4	3	2	3	3	2	2	2	4	4	4	4	2	1	5	2	3	3	2	3	2	4	3	4	4	4	2	4	4	1	4	2	3	3	5	4	4	4	4	3	4	3	2	5	5	4	2	5	4	1	3	3	2	3	4	5	5	2	3	2	2	4	3	3	3	3	4	3	2	2	5	2	4	1	2	4	2	5	5	1	2	2	1	2	3	5	5	5	4	4	3	5	4	4	5	3	5	5	3	5	5	5	5	5	4	4	3	5	5	4	3	5	4	3	2	3	3	1	1	1	1	2	2	2	2	2	1	3	4	4	4	5	3	1	2	1	3	1	1	2	2	3	2	2	2	4	5	5	5	5	5	5	5	5	5	3	3	4	4	4	4	4	4	4	3	3	3	2	3	3	3	4	4	3	3	4	5	5	1	5	3	4	2	4	5	4	3	1
10040014	2	47	5	4	5	3	5	1	1	1	1	2	2	2	1	2	2	3	3	3	2	2	3	1	1	2	3	3	3	3	2	1	2	4	1	1	2	3	3	4	4	4	2	2	2	1	2	2	4	1	4	1	1	1	1	3	1	3	3	3	3	4	3	4	2	3	4	3	3	3	3	3	1	2	1	2	1	2	2	3	2	3	3	3	4	3	2	3	2	1	2	2	1	2	4	2	3	3	5	3	2	3	4	4	5	5	3	2	1	2	2	3	1	2	3	3	3	3	3	3	3	3	2	3	2	2	2	3	2	3	1	1	1	1	2	2	1	1	2	2	2	2	2	2	1	4	3	3	4	3	2	1	1	1	2	3	1	1	2	4	3	2	1	2	3	4	4	4	5	4	4	4	3	3	4	3	3	3	5	5	4	4	3	5	4	4	1	4	4	3	3	3	4	5	5	5	1	5	3	2	2	1	4	4	4	1
10040015	1	18	2	3	4	3	4	3	3	1	2	3	5	4	1	4	5	4	3	4	3	5	1	2	4	2	4	3	2	3	2	2	4	2	2	3	2	3	2	1	4	3	2	2	2	5	4	2	4	2	2	4	2	2	3	2	2	4	3	4	4	4	4	3	4	3	4	4	5	3	4	3	2	1	2	2	2	2	2	2	3	4	4	2	2	4	2	5	2	3	4	1	3	3	2	3	2	3	4	4	1	4	4	3	3	4	3	2	2	4	2	4	2	2	1	2	2	2	4	3	2	4	4	3	2	3	4	1	2	2	2	4	2	1	5	2	2	2	1	4	4	2	4	4	2	3	4	4	3	2	4	2	2	3	2	1	2	1	3	2	3	3	3	3	4	3	3	2	5	4	2	4	3	2	2	2	4	4	2	2	2	3	4	3	4	2	2	4	4	4	3	3	4	3	3	2	1	3	2	2	3	2	4	4	4	1
10040016	1	19	4	4	4	4	4	2	3	1	1	2	3	3	2	3	2	4	3	2	1	3	2	3	2	1	4	3	4	3	4	1	2	3	2	4	2	3	2	4	2	4	5	5	3	2	2	1	4	2	4	2	3	3	1	3	5	3	3	5	5	3	5	4	2	5	4	3	5	3	5	4	3	3	2	2	2	2	2	4	4	4	3	3	3	3	2	2	5	1	5	1	3	3	3	5	5	2	4	4	1	2	5	5	5	5	5	5	3	4	3	4	5	3	3	5	3	5	5	5	4	4	4	5	4	5	5	5	2	5	2	2	2	1	3	1	1	1	1	2	2	1	2	1	1	5	5	4	4	3	3	2	2	1	4	1	1	1	2	2	2	2	1	4	4	4	5	4	5	5	3	5	5	4	3	4	4	4	5	5	4	4	5	4	5	3	2	4	5	2	5	5	5	5	5	5	1	5	4	1	2	5	4	5	5	1
10040017	1	19	4	4	4	4	4	2	2	2	2	2	2	2	2	4	3	4	3	2	3	2	3	2	3	2	3	4	4	4	4	2	2	3	2	2	2	4	2	4	3	4	3	4	2	3	3	2	2	2	4	2	3	3	2	2	3	3	3	4	3	3	4	4	2	4	4	4	4	4	4	4	3	3	2	2	2	3	3	4	3	4	4	3	3	4	2	3	4	2	4	2	3	2	3	3	4	2	4	3	2	2	4	4	4	4	2	3	3	4	2	3	3	3	4	4	3	4	4	4	2	4	4	4	4	4	4	4	2	4	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	2	4	4	2	2	2	4	2	2	2	2	4	3	2	2	3	3	4	4	4	4	4	4	4	4	3	4	4	4	4	3	4	4	4	4	4	4	4	2	4	4	4	4	4	4	4	4	4	2	4	4	2	2	4	4	4	4	1
10040018	1	32	4	4	4	4	5	3	2	2	2	2	2	2	3	2	2	3	3	2	2	3	4	3	2	2	2	3	2	3	4	2	3	5	3	3	1	3	3	3	2	4	3	2	1	2	2	1	4	2	3	2	2	3	1	5	2	3	3	3	2	3	3	4	2	2	4	3	4	3	3	3	2	3	2	2	2	3	3	5	2	3	2	3	4	3	2	4	3	2	4	2	4	3	2	3	1	2	3	3	2	3	5	4	4	4	4	4	2	3	4	4	2	2	3	3	1	3	3	4	3	3	3	3	3	3	2	3	2	3	2	2	2	4	4	2	1	2	1	2	2	3	3	2	3	4	5	4	4	5	3	1	2	2	4	1	1	2	2	2	2	2	3	3	4	4	3	5	3	5	3	5	2	4	3	4	4	4	4	4	4	5	4	4	4	2	4	4	3	3	4	4	4	5	4	5	2	4	2	3	3	2	3	3	4	1
10040019	2	19	4	4	4	3	5	2	2	3	1	1	2	2	1	5	5	3	1	2	3	4	2	1	3	2	2	2	2	1	1	2	3	3	1	1	2	3	1	1	3	5	3	2	1	5	5	1	5	2	5	2	1	3	1	3	2	5	5	4	5	2	5	5	1	5	4	3	4	5	3	4	3	2	2	1	1	4	1	5	4	3	4	3	3	4	1	5	3	1	2	3	3	1	4	1	4	5	5	5	5	3	5	5	5	3	3	1	1	3	2	5	2	1	3	3	2	2	4	4	1	4	1	2	3	1	3	4	1	5	4	1	2	1	3	1	1	2	3	2	5	4	4	3	1	5	5	5	3	5	1	3	1	1	4	3	3	1	5	1	3	2	3	4	3	3	5	5	5	5	5	4	4	2	3	4	3	4	3	5	3	3	3	5	3	5	3	5	5	3	5	5	4	5	5	3	1	5	3	1	3	3	5	5	4	1
10040020	1	19	5	4	5	5	5	2	2	3	2	2	4	3	1	3	3	5	3	3	3	5	1	1	3	3	2	3	3	3	3	4	2	4	4	4	3	3	2	2	1	5	4	5	1	2	5	2	4	2	3	3	4	3	2	5	1	5	4	4	3	3	3	3	2	5	3	3	4	4	3	2	3	4	3	2	2	3	3	5	4	3	4	3	3	3	2	3	4	2	4	4	3	3	3	3	3	3	5	3	2	2	3	3	4	5	3	5	3	5	4	4	5	3	2	3	3	4	5	5	3	5	5	4	4	3	4	4	2	4	2	2	3	4	4	2	2	1	1	2	2	3	4	4	1	3	3	4	3	3	4	2	2	2	4	1	3	3	1	3	3	3	3	3	3	3	5	4	4	4	4	3	3	5	5	5	5	4	2	4	2	3	3	2	3	1	4	2	5	3	5	4	4	5	5	5	2	4	1	1	3	2	5	4	3	1
10040021	1	19	5	5	5	5	5	1	2	3	1	1	4	1	1	4	3	5	4	3	2	2	3	2	3	2	5	5	5	5	5	4	5	5	3	3	2	5	1	4	5	5	3	3	3	1	4	1	5	3	5	3	4	3	3	3	3	4	3	3	4	2	5	5	1	4	4	3	5	4	2	2	2	3	1	1	1	2	2	5	4	3	4	3	3	3	1	4	3	2	4	3	1	1	4	3	4	3	3	3	1	4	5	4	5	5	3	3	1	3	4	3	1	1	4	3	3	4	5	5	5	3	3	4	2	3	3	3	3	5	5	2	4	4	4	4	1	1	1	3	5	4	5	5	3	4	5	4	3	4	3	1	2	2	5	2	4	3	2	4	3	1	3	4	3	3	3	4	5	5	4	1	4	4	3	4	5	3	1	2	1	2	4	2	2	2	5	5	5	5	5	5	4	5	5	4	1	5	2	1	2	2	4	4	3	1
10040023	2	19	3	3	3	3	3	1	2	2	1	2	2	2	3	3	2	3	2	2	2	2	3	3	3	3	3	4	3	3	4	2	3	3	2	2	2	3	2	3	2	3	3	3	2	2	2	2	3	2	3	3	2	3	3	2	2	3	3	3	3	3	3	4	2	4	3	2	3	3	2	2	2	2	2	2	2	2	1	4	3	3	3	2	2	3	2	2	3	2	4	2	2	2	3	2	2	2	3	2	2	2	3	3	5	5	2	3	4	3	2	3	3	3	4	4	2	2	2	2	3	2	3	3	3	4	3	3	3	3	2	2	2	3	3	2	2	2	2	2	2	2	2	2	2	2	2	3	2	3	2	2	2	2	3	3	2	2	4	3	3	2	2	3	3	3	2	2	5	4	3	4	4	3	3	3	4	2	5	3	4	4	3	3	3	3	3	2	2	2	2	3	4	3	3	3	2	3	3	2	2	3	3	3	3	1
10040024	2	31	4	4	5	4	4	2	2	2	2	2	3	2	3	3	4	4	4	4	3	4	3	3	4	3	4	4	4	4	4	2	2	4	2	3	3	4	2	4	4	5	4	4	1	2	4	2	4	3	4	3	4	3	4	5	4	4	4	3	3	4	4	4	2	4	4	4	4	4	3	4	1	3	2	2	2	5	3	4	5	4	5	4	4	4	2	4	3	2	4	3	2	2	3	3	2	2	3	3	2	3	4	4	5	4	3	4	3	3	3	3	4	3	4	4	3	2	4	3	2	2	4	4	4	4	4	4	4	4	3	3	3	5	3	3	2	1	2	3	4	4	3	4	3	3	4	4	3	4	3	2	2	2	5	4	4	2	4	4	4	3	3	4	3	4	3	4	4	5	4	5	4	4	3	5	4	4	3	3	3	2	3	3	3	1	3	3	3	3	4	4	4	4	4	3	2	4	3	2	4	3	5	4	4	1
10040025	1	18	4	4	4	5	5	2	2	2	2	3	3	3	3	3	4	4	3	4	2	2	4	3	3	2	2	4	4	4	4	2	3	4	2	3	4	4	3	4	3	4	4	4	4	1	4	1	5	2	3	2	2	2	2	3	3	4	3	4	4	4	3	5	1	4	5	3	4	4	4	4	1	2	1	1	2	2	5	2	2	4	4	2	2	3	2	2	5	1	4	1	1	2	3	4	3	3	4	5	1	2	4	5	5	5	2	4	5	4	3	3	4	3	4	5	1	5	5	4	5	5	4	4	2	4	5	5	2	5	2	2	2	3	3	2	1	2	4	2	1	1	2	2	2	4	5	4	2	4	2	2	2	2	2	2	2	3	3	2	3	2	2	4	4	5	4	3	4	4	3	4	2	3	3	3	4	4	1	2	1	2	2	3	3	2	3	4	4	4	4	3	4	4	3	4	2	4	4	2	2	5	4	4	3	1
10040027	1	19	4	2	4	3	3	1	2	3	1	3	2	2	2	3	2	5	2	3	1	3	2	3	3	3	3	3	5	3	4	2	4	4	2	2	2	2	2	3	1	3	3	3	2	2	3	3	2	2	3	3	4	3	3	3	4	3	3	3	3	2	5	5	2	3	3	2	2	3	2	3	2	1	2	2	2	3	4	3	2	4	3	2	3	3	2	3	3	2	4	2	4	3	3	4	4	2	2	2	2	3	3	3	4	4	3	2	3	3	3	2	3	2	2	4	2	5	4	5	5	4	3	3	2	3	3	3	2	4	2	2	2	3	2	1	2	2	2	2	3	2	3	4	2	3	4	2	2	4	2	2	2	1	5	2	2	2	3	2	3	1	2	2	3	3	2	2	5	2	3	2	5	3	3	2	3	3	2	1	1	1	1	1	1	1	5	1	1	2	2	3	4	4	3	3	3	3	2	2	2	4	3	3	2	1
10040028	1	19	3	3	3	3	4	3	3	3	3	4	3	3	2	4	3	5	3	3	3	3	2	3	2	3	2	4	4	4	4	4	1	4	2	2	4	4	3	4	1	4	3	4	2	4	3	2	4	3	3	3	4	3	3	4	3	3	3	2	2	2	4	3	3	3	3	2	3	3	2	3	4	3	3	2	3	1	3	4	4	2	3	4	2	4	2	3	4	3	4	1	3	4	1	4	5	1	3	2	3	3	5	4	5	4	4	3	3	4	2	2	4	2	3	3	1	4	4	5	4	4	3	4	3	3	3	4	2	4	2	2	2	2	1	1	1	2	2	2	2	3	3	4	3	3	2	3	1	2	3	3	3	2	3	2	2	2	3	3	3	3	3	4	4	4	3	4	4	4	3	4	4	3	3	2	4	3	1	2	3	2	1	2	2	1	3	3	3	3	3	4	4	2	4	3	3	4	3	3	3	3	4	3	3	1
10040029	1	20	5	5	5	5	5	1	2	1	1	1	2	2	1	2	1	1	4	1	1	1	1	1	1	1	3	4	4	5	5	1	3	4	2	4	2	5	2	4	5	5	2	2	1	3	2	1	5	1	4	1	3	2	2	3	2	3	3	3	3	4	3	5	1	4	4	3	3	3	3	3	2	2	1	2	1	2	3	2	1	3	3	2	3	3	1	2	4	3	5	5	2	2	3	3	4	3	5	5	1	3	4	5	5	4	4	1	2	3	2	3	1	1	4	3	3	5	5	5	4	4	3	4	2	3	4	3	2	4	1	1	1	3	2	1	1	1	1	2	1	1	2	1	1	4	5	4	2	4	2	2	1	1	5	1	1	1	1	3	1	1	1	4	2	4	4	3	5	5	4	3	5	3	3	4	4	4	4	5	5	3	5	4	5	5	2	5	3	3	4	3	4	5	5	5	1	4	3	1	3	4	4	3	3	1
10040030	1	17	4	3	4	3	4	2	3	3	3	3	4	4	4	3	4	3	3	3	2	3	4	4	3	4	3	3	3	4	3	3	3	3	3	3	4	4	3	3	3	3	3	4	4	3	4	3	5	4	4	3	3	3	3	4	4	3	3	4	3	3	3	3	4	3	3	3	3	3	4	4	4	4	3	4	2	4	5	3	3	4	3	3	3	4	3	3	3	4	5	3	3	3	4	3	3	4	3	2	4	3	3	5	5	4	4	4	3	3	3	4	5	3	3	4	3	3	4	5	4	4	5	3	4	3	4	4	3	4	3	3	4	3	3	3	3	3	4	3	4	4	4	3	3	3	3	4	3	3	5	3	3	4	4	3	4	4	4	2	5	3	4	3	3	3	4	4	3	4	3	4	4	3	4	4	3	4	4	3	3	4	4	3	3	4	3	3	4	3	3	3	4	3	3	3	5	4	4	4	3	3	4	4	3	1
10040031	2	27	4	2	4	5	5	3	4	1	2	1	3	3	1	3	2	1	2	2	1	3	1	1	2	3	1	2	1	2	5	2	1	3	1	5	1	3	4	1	5	5	3	4	5	3	2	1	5	1	4	2	1	3	2	1	2	5	5	5	5	3	5	5	2	5	4	2	5	4	2	4	2	2	3	3	2	3	1	3	3	5	5	5	5	5	1	5	4	3	3	5	3	2	2	4	3	5	5	5	3	2	5	3	5	4	4	4	1	5	3	5	1	2	1	2	1	3	5	5	5	5	2	2	4	1	4	4	1	4	4	3	1	3	5	1	1	2	1	1	2	1	2	1	1	5	5	5	5	5	2	1	1	1	5	1	1	1	2	1	1	2	2	5	5	5	5	3	5	5	3	5	2	3	3	5	5	4	5	5	5	5	3	4	5	5	1	3	4	2	5	2	4	5	5	3	1	4	2	2	5	2	5	5	4	1
10040033	2	41	5	4	5	4	4	1	1	1	1	1	2	2	2	2	2	5	5	4	2	3	4	1	2	1	4	4	4	5	1	1	1	5	1	1	2	5	3	4	5	5	3	3	2	2	1	1	5	1	5	2	1	3	3	2	1	4	5	4	3	4	4	5	1	5	4	4	3	3	3	3	1	1	1	2	1	3	1	3	1	4	5	5	4	3	1	2	4	3	5	2	2	1	5	1	4	1	3	3	1	2	5	5	5	5	4	1	3	3	2	5	3	3	5	5	3	2	4	3	3	3	4	4	4	4	3	3	2	4	1	1	1	2	1	1	2	1	2	1	1	1	1	4	2	5	5	4	5	4	1	1	2	2	3	1	1	2	4	3	3	1	1	2	4	4	4	3	4	5	4	5	4	4	4	5	4	5	4	4	4	4	4	3	4	3	2	4	3	5	4	3	5	5	5	4	1	5	5	1	1	4	5	4	4	1
10040035	1	22	4	4	4	5	4	3	2	3	2	3	4	2	4	4	4	3	3	2	3	3	2	2	2	3	2	3	2	3	3	3	4	3	2	3	3	4	2	4	2	4	4	3	3	4	4	2	4	2	4	2	2	3	3	2	3	4	4	4	5	4	4	5	3	5	4	4	4	5	4	5	3	2	2	1	2	3	4	3	2	4	4	4	4	4	2	4	2	4	2	4	3	2	2	2	4	4	4	3	4	3	3	4	3	3	1	4	2	3	4	5	2	2	2	2	3	2	3	4	2	3	2	2	3	2	3	3	1	3	2	2	3	2	4	3	3	3	3	3	2	3	2	2	2	4	4	4	4	4	3	2	2	2	4	1	2	1	3	2	3	3	2	3	4	4	4	4	4	4	4	3	3	4	2	4	5	4	3	4	4	3	4	4	3	3	2	4	5	4	4	4	4	5	4	4	1	4	1	2	4	2	4	4	5	1
10040036	1	19	5	4	4	3	3	3	2	2	1	2	2	3	2	2	4	4	4	3	2	3	2	2	3	3	4	3	3	3	4	2	3	3	2	3	2	3	2	3	4	4	2	3	3	2	1	2	4	3	3	2	2	3	2	3	3	3	1	4	4	3	4	4	2	4	4	3	4	3	2	2	1	1	3	1	1	2	3	3	3	3	4	3	1	3	1	3	3	2	4	2	2	2	4	4	4	1	2	4	1	1	3	4	3	4	4	2	3	3	2	2	3	2	3	3	2	4	3	4	4	2	5	3	3	4	3	3	2	4	2	2	1	2	2	2	1	1	4	1	3	3	3	4	1	3	2	3	2	4	3	1	2	3	3	2	1	1	3	2	5	2	3	3	3	4	2	3	5	5	4	3	4	4	3	4	2	4	3	2	1	3	2	2	2	1	3	2	3	2	2	3	3	4	3	3	2	3	2	2	2	3	4	4	3	1
10040037	2	18	4	4	3	3	3	3	3	4	2	3	4	4	4	4	4	4	4	3	4	2	3	4	4	3	3	4	3	3	4	5	4	4	3	3	4	2	4	4	4	4	2	2	4	1	4	3	3	3	4	3	4	3	4	4	4	4	1	4	4	3	5	2	3	2	3	1	1	5	5	3	3	3	3	4	4	2	3	3	4	3	4	4	4	4	2	3	2	3	4	4	3	3	3	5	4	3	4	2	3	4	3	3	3	5	3	5	4	2	3	5	4	3	3	4	4	4	4	4	3	4	4	3	3	2	2	3	5	3	2	3	3	3	4	3	3	3	2	4	4	3	5	2	3	4	3	4	3	3	3	4	4	2	4	3	4	4	4	4	3	3	4	4	4	3	3	3	2	4	4	4	4	4	4	3	4	3	4	3	1	4	4	1	4	3	3	3	2	3	4	2	5	3	4	3	2	2	3	4	3	4	4	3	3	1
10040038	2	18	3	3	3	3	3	1	3	1	3	3	3	3	3	3	3	5	3	4	3	3	3	2	3	3	3	3	3	3	3	3	4	3	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	3	3	3	3	3	3	3	3	3	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	2	3	3	3	3	3	3	2	4	3	3	3	3	3	3	3	3	3	3	3	3	3	4	5	3	3	3	3	3	3	4	3	3	5	3	3	3	5	4	3	3	3	3	4	3	3	3	3	3	3	3	1	3	4	3	4	3	4	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	4	3	3	3	5	3	5	3	3	3	3	2	3	3	3	3	3	4	3	3	3	3	3	3	4	3	3	4	3	3	3	4	1	2	3	1	3	3	1	3	3	4	3	1
10040039	1	24	3	4	4	5	4	1	1	2	1	4	5	4	2	3	3	5	4	3	2	4	2	1	2	1	4	2	4	4	5	1	2	4	1	3	5	3	2	4	4	4	5	5	2	2	4	1	5	3	4	2	3	3	3	2	3	4	4	4	4	3	4	5	2	5	4	4	5	4	3	3	2	1	1	1	2	4	2	4	5	4	4	3	2	4	2	1	5	2	4	2	5	3	2	3	2	3	3	3	4	3	5	5	4	4	4	5	4	5	5	3	3	3	4	4	2	4	5	4	4	3	4	5	4	5	5	3	3	4	2	1	2	1	2	3	1	2	4	3	2	4	4	4	1	5	4	5	4	4	3	3	2	2	4	1	1	3	2	1	4	4	2	3	4	4	5	4	5	5	4	5	4	4	4	4	5	4	1	1	3	4	2	4	4	2	2	4	4	5	5	4	4	5	5	5	1	4	3	2	2	3	4	5	5	1
10040040	2	17	5	4	5	5	5	2	1	1	2	2	3	2	2	3	3	3	3	2	2	2	2	2	2	2	3	3	3	3	4	2	2	3	2	3	2	3	2	5	5	5	4	3	2	3	3	1	5	1	4	3	2	2	3	2	2	4	3	3	4	4	4	5	1	4	4	4	4	5	4	3	1	2	2	1	1	3	2	3	3	4	3	4	5	4	2	2	4	2	5	3	2	3	2	3	2	3	5	4	2	2	5	5	5	5	4	4	3	3	2	5	3	3	3	3	3	3	4	4	3	4	3	4	4	3	4	3	2	4	2	3	2	2	3	1	1	1	1	3	1	1	1	2	1	3	3	4	4	4	3	2	1	1	3	2	3	2	2	3	2	2	1	3	4	5	5	5	5	5	4	5	4	4	4	5	5	5	5	5	5	4	5	5	5	4	2	5	5	5	5	5	4	5	5	5	1	5	3	2	2	3	5	4	5	1
10040041	1	20	5	4	5	5	4	1	1	1	1	1	2	1	2	4	1	4	5	5	4	2	2	1	2	1	1	3	3	4	3	2	1	5	1	1	1	5	2	3	5	4	4	2	3	2	2	1	5	3	4	2	1	1	2	2	1	3	4	4	4	3	5	5	5	4	2	5	4	3	4	2	2	1	1	2	1	5	1	5	5	3	1	4	2	1	2	4	3	4	2	1	2	1	4	2	1	1	1	3	3	4	3	4	4	4	3	3	3	3	3	2	2	1	3	2	1	3	4	2	4	4	3	3	3	2	5	2	3	2	1	1	1	3	2	2	2	1	3	1	1	1	1	2	1	5	5	2	2	1	3	2	1	2	5	1	1	1	3	4	3	2	2	1	1	3	2	2	2	5	3	2	1	4	2	3	3	5	1	1	1	1	1	1	1	1	3	1	3	2	4	3	3	2	1	2	3	3	1	3	3	2	3	3	2	1
10040042	1	19	4	4	4	3	4	2	2	2	2	2	2	2	3	3	3	4	3	2	3	2	2	2	2	4	2	4	4	3	4	2	3	4	4	3	2	2	3	3	3	3	2	2	2	2	2	2	4	2	2	4	4	4	3	5	2	2	2	3	3	2	4	4	3	2	2	2	2	3	3	2	5	4	4	2	4	4	4	4	4	2	3	2	2	2	2	4	2	4	4	4	4	4	2	4	4	3	4	2	2	3	3	3	4	4	4	2	2	2	2	2	4	2	2	4	3	3	4	4	5	4	4	4	3	2	2	4	2	4	2	2	2	3	3	3	2	2	3	4	2	3	3	3	2	4	4	4	3	3	4	3	2	2	3	2	2	2	2	3	4	3	2	4	3	3	3	3	4	4	3	2	4	3	3	2	3	4	3	4	2	2	4	2	2	3	2	3	2	3	2	2	3	3	3	3	3	3	3	2	3	2	4	3	2	1
10040043	1	18	4	4	4	4	4	2	2	1	1	2	2	3	3	3	4	5	1	2	2	2	4	3	2	5	4	3	4	4	4	2	3	5	2	2	2	4	1	4	5	4	4	3	2	2	4	1	4	2	4	2	2	2	3	2	2	4	3	4	4	3	4	4	2	5	4	2	4	4	3	4	3	2	3	2	2	2	4	2	2	3	3	2	3	3	2	3	3	4	3	1	2	2	4	2	1	4	4	3	4	2	5	5	5	4	1	2	3	3	3	4	2	4	5	4	2	2	4	4	4	4	5	5	3	3	3	5	2	4	2	1	2	3	3	2	1	2	4	4	4	3	2	2	2	2	2	3	4	3	2	2	2	1	3	2	2	2	3	3	2	2	2	3	3	4	2	3	5	5	4	4	4	2	2	4	4	4	3	4	5	3	3	5	5	4	2	4	5	4	4	4	5	4	5	4	2	4	4	2	2	4	4	4	4	1
10040045	2	42	5	4	4	4	4	1	3	2	1	2	1	1	1	1	1	2	3	1	1	3	3	1	5	3	3	1	2	1	3	2	1	5	1	2	1	5	2	2	2	4	4	3	2	1	2	3	2	3	3	2	1	4	2	4	2	5	5	3	5	5	4	5	1	4	5	2	4	3	3	5	3	3	4	3	3	3	1	4	4	4	2	3	2	4	2	5	3	5	1	1	1	2	5	2	3	3	3	3	3	1	2	2	3	2	2	2	2	3	3	3	2	1	3	1	2	5	4	4	3	1	2	3	2	2	2	1	4	3	5	4	2	5	5	4	3	2	3	4	5	4	4	1	4	2	2	3	2	3	2	3	2	2	2	4	3	2	4	4	1	1	5	4	2	4	4	4	3	1	2	1	1	3	3	4	4	4	3	5	4	4	3	4	3	4	1	3	3	3	3	3	4	5	3	4	1	4	2	2	2	4	4	3	4	1
10040046	1	20	3	4	5	3	4	4	5	4	3	2	4	3	2	4	4	3	4	3	2	4	2	2	5	2	2	1	1	4	2	1	3	4	2	3	2	3	4	3	2	4	3	4	4	3	4	4	5	2	2	1	2	4	4	2	4	4	4	3	4	4	3	5	3	4	5	4	4	4	4	2	1	2	4	2	4	4	4	4	3	4	5	4	4	5	2	4	2	4	2	2	2	2	2	4	4	4	2	4	4	5	3	2	4	4	3	4	2	4	3	2	4	2	2	4	3	3	4	4	1	3	3	2	2	2	4	4	2	5	4	4	4	3	5	3	4	4	4	4	3	4	4	5	2	5	3	4	4	2	2	5	4	4	2	2	5	1	2	3	2	4	2	3	5	4	3	4	4	4	2	4	4	2	4	4	4	3	2	3	3	3	3	4	4	3	3	4	4	3	3	3	4	4	3	3	2	4	4	4	3	2	4	4	5	1
